URL,numOfHeaderSentences,numOfBodySentences,meanHeaderLen,minHeaderLength,maxHeaderLength,meanBodyLen,minBodyLength,maxBodyLength,headerMisspellRate,bodyMisspellRate,headerGrammarMaxKey,headerGrammarMaxTimes,headerGrammarMinKey,headerGrammarMinTimes,bodyGrammarMaxKey,bodyGrammarMaxTimes,bodyGrammarMinKey,bodyGrammarMinTimes
https://www.activistpost.com/2017/10/smart-devices-listening-saving-everything-say-heres-stop.html,1.0,42.0,16.0,16.0,16.0,17.166666666666668,1.0,49.0,0.25,0.11789181692094314,VBP,2.0,JJ,1.0,NNP,96.0,RBS,1.0
"http://beforeitsnews.com/sports/2017/10/the-ditch-list-week-4-fallout-breaking-down-four-players-it-may-be-time-to-cut-bait-on-2701692.html
",1.0,43.0,18.0,18.0,18.0,17.348837209302324,1.0,53.0,0.1111111111111111,0.11528150134048257,NNP,7.0,DT,1.0,NNP,92.0,EX,1.0
"https://www.reuters.com/article/us-brazil-politics-reform/brazils-congress-sets-up-fund-to-cover-lack-of-campaign-finance-idUSKBN1CA04U
",1.0,16.0,12.0,12.0,12.0,27.0625,9.0,44.0,0.08333333333333333,0.07390300230946882,NN,5.0,NNP,1.0,NN,74.0,:,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/the-walking-dead-season-8-season-premiere-sneak-peak-2537564.html
",1.0,1.0,9.0,9.0,9.0,32.0,32.0,32.0,0.3333333333333333,0.1875,NNP,6.0,DT,1.0,NNP,9.0,RP,1.0
"https://www.nytimes.com/2017/10/09/sports/soccer/iceland-world-cup-qualifying.html?rref=collection%2Fsectioncollection%2Fsports
",1.0,37.0,9.0,9.0,9.0,15.432432432432432,2.0,47.0,0.3333333333333333,0.09807355516637478,NNP,6.0,TO,1.0,NNP,104.0,PDT,1.0
http://dailybuzzlive.com/worst-roller-coaster-accidents-caught-video/,1.0,19.0,7.0,7.0,7.0,16.526315789473685,2.0,45.0,0.5714285714285714,0.14968152866242038,NNP,6.0,IN,1.0,NNP,70.0,JJS,1.0
http://www.disclose.tv/news/giant_glowing_spiral_shocks_residents_in_russia/140393,1.0,17.0,7.0,7.0,7.0,22.058823529411764,6.0,87.0,0.7142857142857143,0.12266666666666666,NNP,5.0,JJ,1.0,NN,58.0,EX,1.0
"http://beforeitsnews.com/u-s-politics/2017/09/trump-says-very-important-nfl-players-stand-for-anthem-sunday-2537073.html
",1.0,5.0,10.0,10.0,10.0,16.2,4.0,26.0,0.3,0.19753086419753085,NNP,3.0,VBZ,1.0,NNP,12.0,VB,1.0
"https://www.nytimes.com/2017/10/09/arts/design/raghubir-singh-india-metropolitan-museum-of-art-met-breuer.html?rref=collection%2Fsectioncollection%2Farts
",1.0,37.0,6.0,6.0,6.0,16.486486486486488,1.0,67.0,0.16666666666666666,0.08852459016393442,VBG,1.0,VBG,1.0,NN,98.0,EX,1.0
"http://beforeitsnews.com/sports/2017/09/chicago-cubs-clinch-nl-central-division-title-2701337.html

",1.0,17.0,7.0,7.0,7.0,18.823529411764707,4.0,36.0,0.14285714285714285,0.103125,NNP,6.0,NN,1.0,NNP,59.0,JJS,1.0
"https://www.nytimes.com/2017/10/10/arts/television/jimmy-kimmel-harvey-weinstein-late-night.html?rref=collection%2Fsectioncollection%2Farts
",1.0,78.0,9.0,9.0,9.0,9.35897435897436,1.0,33.0,0.2222222222222222,0.14383561643835616,NNP,6.0,IN,1.0,NNP,155.0,PDT,1.0
"http://www.cnn.com/2017/10/11/entertainment/terry-crews-sexual-harassment/index.html
",1.0,52.0,11.0,11.0,11.0,16.25,1.0,45.0,0.09090909090909091,0.09467455621301775,NNP,2.0,IN,1.0,NN,123.0,JJS,1.0
https://www.nytimes.com/2017/10/04/technology/personaltech/tech-sports-reporting.html?rref=collection%2Fsectioncollection%2Ftechnology,1.0,64.0,9.0,9.0,9.0,16.03125,2.0,55.0,0.3333333333333333,0.05847953216374269,NNP,3.0,VBG,1.0,NN,153.0,PDT,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/diamondbacks-take-wild-n-l-wild-card-game-will-face-dodgers-next-2537345.html
",2.0,18.0,6.0,5.0,7.0,15.61111111111111,1.0,35.0,0.25,0.16370106761565836,NNP,6.0,NNS,1.0,NNP,52.0,JJS,1.0
"https://www.nytimes.com/2017/10/09/world/europe/catalonia-independence-spain.html?rref=collection%2Fsectioncollection%2Fworld
",1.0,64.0,7.0,7.0,7.0,18.90625,3.0,49.0,0.5714285714285714,0.12727272727272726,NNP,4.0,VBZ,1.0,NN,199.0,POS,1.0
"http://www.cnn.com/videos/us/2017/10/11/california-wildfire-family-home-destroyed-bts-nr.cnn/video/playlists/cant-miss/
",1.0,1.0,8.0,8.0,8.0,28.0,28.0,28.0,0.125,0.10714285714285714,NNP,1.0,NNP,1.0,NN,4.0,VBZ,1.0
"http://www.bbc.com/news/technology-41580850
",1.0,14.0,8.0,8.0,8.0,21.928571428571427,10.0,45.0,0.25,0.10423452768729642,JJ,2.0,VBD,1.0,NNP,46.0,NNPS,1.0
http://abcnews.go.com/Politics/top-democrat-questions-kellyanne-conways-air-travel/story?id=50277532,1.0,21.0,8.0,8.0,8.0,24.476190476190474,2.0,60.0,0.25,0.0622568093385214,NNP,3.0,JJ,1.0,NNP,96.0,WP,1.0
"http://beforeitsnews.com/sports/2017/09/are-the-niners-ready-to-turn-the-corner-only-time-will-tell-2701401.html
",2.0,23.0,6.0,4.0,8.0,21.434782608695652,2.0,47.0,0.08333333333333333,0.09127789046653144,NNP,6.0,VBP,1.0,NNP,65.0,(,1.0
"https://www.reuters.com/article/us-newsnow-oct12/thursday-morning-briefing-idUSKBN1CH1HB
",1.0,23.0,3.0,3.0,3.0,33.26086956521739,3.0,64.0,0.3333333333333333,0.11503267973856209,NNP,3.0,NNP,3.0,NNP,155.0,WP,1.0
"http://beforeitsnews.com/u-s-politics/2017/09/bar-owner-doesnt-think-lynch-kaepernick-doormat-is-racist-really-2537010.html
",2.0,1.0,5.5,1.0,10.0,15.0,15.0,15.0,0.5454545454545454,0.06666666666666667,NNP,6.0,VBZ,1.0,NNP,5.0,VBZ,1.0
"https://www.reuters.com/article/us-northkorea-missiles-trump-russia/russia-china-call-for-restraint-after-trump-comment-on-north-korea-idUSKBN1CE10R
",1.0,15.0,11.0,11.0,11.0,23.6,3.0,58.0,0.09090909090909091,0.08192090395480225,NNP,5.0,",",1.0,NNP,59.0,(,1.0
"https://www.activistpost.com/2017/09/explosive-lawsuit-shows-saudi-arabia-funded-dry-run-911-2-years-attacks.html
",2.0,67.0,5.5,2.0,9.0,17.223880597014926,2.0,43.0,0.36363636363636365,0.0632582322357019,NNP,5.0,JJ,1.0,IN,169.0,'',1.0
"http://beforeitsnews.com/u-s-politics/2017/10/trumps-kids-allegedly-used-political-clout-to-get-fraud-case-dropped-2537305.html
",1.0,2.0,12.0,12.0,12.0,14.0,1.0,27.0,0.5,0.42857142857142855,NNP,6.0,.,1.0,NNP,15.0,NN,1.0
"http://beforeitsnews.com/u-s-politics/2017/09/kushners-lawyer-is-so-smart-he-emailed-a-senate-letter-to-a-prankster-2536955.html
",1.0,1.0,14.0,14.0,14.0,15.0,15.0,15.0,0.42857142857142855,0.06666666666666667,NNP,10.0,.,1.0,NNP,5.0,VBZ,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/new-york-police-operation-ends-side-career-of-mickey-ds-night-manager-2537502.html
",1.0,15.0,13.0,13.0,13.0,18.8,1.0,31.0,0.23076923076923078,0.18085106382978725,NNP,11.0,IN,1.0,NNP,64.0,WRB,1.0
"https://www.nytimes.com/2017/10/11/briefing/harvey-weinstein-north-korea-kobe-steel.html?rref=collection%2Fsectioncollection%2Fworld
",1.0,116.0,8.0,8.0,8.0,10.793103448275861,1.0,35.0,0.25,0.11261980830670927,NNP,7.0,:,1.0,NNP,216.0,POS,1.0
"http://www.bbc.com/news/blogs-news-from-elsewhere-41570712
",1.0,14.0,8.0,8.0,8.0,24.0,6.0,52.0,0.125,0.10119047619047619,NNS,2.0,VBP,1.0,NN,45.0,WDT,1.0
"http://beforeitsnews.com/u-s-politics/2017/09/ellen-degeneres-says-she-will-never-host-president-trump-on-her-show-2536748.html
",1.0,6.0,12.0,12.0,12.0,15.333333333333334,4.0,35.0,0.25,0.22826086956521738,NNP,10.0,PRP,1.0,NNP,26.0,(,1.0
"https://www.reuters.com/article/us-emerging-markets-stocks/emerging-market-tech-stock-boom-gives-fund-managers-a-headache-idUSKBN1CE1YU
",1.0,45.0,10.0,10.0,10.0,20.466666666666665,2.0,41.0,0.1,0.13355048859934854,NN,5.0,VBG,1.0,NN,158.0,EX,1.0
"https://www.nytimes.com/2017/10/12/briefing/spain-catalonia-weinstein-trump.html?rref=collection%2Fsectioncollection%2Fworld
",1.0,109.0,8.0,8.0,8.0,11.522935779816514,1.0,38.0,0.25,0.1106687898089172,NNP,7.0,:,1.0,NN,204.0,EX,1.0
http://dailybuzzlive.com/caitlyn-jenner-confronts-jimmy-kimmel/,1.0,11.0,17.0,17.0,17.0,20.727272727272727,2.0,63.0,0.23529411764705882,0.14912280701754385,NNP,5.0,NNS,1.0,NNP,58.0,RP,1.0
"https://www.nytimes.com/2017/10/09/arts/television/whats-on-tv-monday-the-islands-and-the-whales-and-valor.html?rref=collection%2Fsectioncollection%2Farts
",2.0,28.0,6.0,2.0,10.0,18.535714285714285,2.0,38.0,0.25,0.14450867052023122,.,5.0,WP,1.0,NNP,100.0,JJS,1.0
"http://www.cnn.com/2017/10/09/politics/obama-interior-secretaries-air-travel-cost/index.html
",1.0,8.0,14.0,14.0,14.0,22.375,2.0,58.0,0.21428571428571427,0.12290502793296089,IN,3.0,$,1.0,NNP,34.0,VBP,1.0
"http://beforeitsnews.com/sports/2017/10/puckin-hostile-shoutcastepisode-91-2701873.html

",1.0,10.0,4.0,4.0,4.0,22.1,3.0,69.0,0.5,0.22624434389140272,NNP,3.0,CD,1.0,NNP,44.0,PRP$,1.0
"http://www.bbc.com/news/world-europe-41566665
",1.0,18.0,8.0,8.0,8.0,29.61111111111111,16.0,73.0,0.25,0.13133208255159476,JJ,2.0,NNP,1.0,NN,82.0,FW,1.0
"http://beforeitsnews.com/u-s-politics/2017/09/save-the-children-a-f-branco-cartoon-2536995.html
",2.0,2.0,3.5,2.0,5.0,14.0,1.0,27.0,0.2857142857142857,0.42857142857142855,NNP,3.0,VB,1.0,NNP,15.0,NN,1.0
"https://www.nytimes.com/2017/10/07/world/middleeast/yemen-al-qaeda.html?rref=collection%2Fsectioncollection%2Fpolitics
",1.0,65.0,10.0,10.0,10.0,17.6,2.0,43.0,0.4,0.12325174825174826,NNP,6.0,VBG,1.0,IN,139.0,POS,1.0
"http://beforeitsnews.com/sports/2017/10/macs-scraps-continue-to-impress-2701704.html
",2.0,33.0,3.0,3.0,3.0,21.606060606060606,2.0,58.0,0.5,0.11781206171107994,NNP,3.0,NN,1.0,NN,109.0,(,1.0
"http://beforeitsnews.com/sports/2017/10/103-happenings-hbd-cap-johnny-dog-tomato-ismael-wil-alex-frankie-gene-hired-clarke-retires-2701818.html

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"http://beforeitsnews.com/u-s-politics/2017/10/aung-san-suu-kyi-stripped-of-oxford-honor-amid-ethnic-cleansing-claims-2537317.html
",1.0,2.0,12.0,12.0,12.0,12.0,8.0,16.0,0.5,0.125,NNP,11.0,IN,1.0,NNP,9.0,JJ,1.0
"http://beforeitsnews.com/sports/2017/10/cam-newton-tweets-out-apology-video-after-laughing-at-female-reporter-2702057.html

",1.0,9.0,11.0,11.0,11.0,15.11111111111111,3.0,49.0,0.18181818181818182,0.22794117647058823,NNP,7.0,VBZ,1.0,NNP,38.0,VBP,1.0
"https://www.reuters.com/article/us-mideast-crisis-syria-turkey/turkish-pm-says-idlib-operation-aims-to-prevent-migrant-wave-from-syria-idUSKBN1CF138
",1.0,8.0,12.0,12.0,12.0,28.625,10.0,50.0,0.08333333333333333,0.09170305676855896,NNP,3.0,VBZ,1.0,NN,32.0,(,1.0
"https://www.nytimes.com/2017/10/10/briefing/catalonia-turkey-north-korea.html?rref=collection%2Fsectioncollection%2Fworld
",1.0,100.0,7.0,7.0,7.0,12.62,1.0,44.0,0.2857142857142857,0.12361331220285261,NNP,6.0,:,1.0,NN,200.0,WP$,1.0
http://www.disclose.tv/news/something_huge_from_deep_space_coming_to_earth_and_it_is_coming_closer_than_distance_between_new_york__tokyo/140392,1.0,20.0,21.0,21.0,21.0,17.95,5.0,45.0,0.047619047619047616,0.10863509749303621,NNP,13.0,VBZ,1.0,NN,50.0,(,1.0
"https://www.activistpost.com/2017/09/credit-agency-equifax-threatened-pay-bitcoin-else.html
",1.0,31.0,11.0,11.0,11.0,17.258064516129032,3.0,59.0,0.36363636363636365,0.14018691588785046,NNP,6.0,VBD,1.0,NN,74.0,WP,1.0
"https://www.reuters.com/article/us-kobe-steel-scandal/kobe-steel-ceo-says-data-cheating-may-have-spread-beyond-japan-as-government-orders-probe-idUSKBN1CH001
",1.0,31.0,15.0,15.0,15.0,22.129032258064516,5.0,46.0,0.13333333333333333,0.10349854227405247,NNP,4.0,VBZ,1.0,NN,102.0,WRB,1.0
"https://www.reuters.com/article/us-kenya-election-opposition/kenyan-opposition-to-boycott-parliament-poll-re-run-in-doubt-idUSKBN1CF1IS
",1.0,44.0,8.0,8.0,8.0,19.545454545454547,2.0,45.0,0.25,0.08837209302325581,NN,5.0,NNP,1.0,NN,128.0,POS,1.0
"http://www.cnn.com/videos/politics/2017/10/11/trump-stronger-tougher-on-north-korea-sot-nr.cnn
",1.0,1.0,7.0,7.0,7.0,28.0,28.0,28.0,0.2857142857142857,0.07142857142857142,NN,2.0,:,1.0,NNP,5.0,NNS,1.0
"http://beforeitsnews.com/u-s-politics/2017/09/sticker-proclaiming-kkk-wants-you-found-at-a-portland-high-school-2536919.html
",2.0,1.0,5.5,5.0,6.0,32.0,32.0,32.0,0.2727272727272727,0.1875,NNP,5.0,NN,1.0,NNP,9.0,RP,1.0
"https://www.reuters.com/article/us-nissan-recall-minister/japan-transport-ministry-finds-flawed-procedures-at-five-nissan-plants-idUSKBN1CB06W
",1.0,9.0,10.0,10.0,10.0,22.666666666666668,2.0,43.0,0.2,0.12745098039215685,NNP,2.0,VBZ,1.0,IN,31.0,RP,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/michigan-state-spartans-break-arch-rival-wolverines-hearts-with-huge-road-win-2537577.html
",2.0,16.0,6.0,5.0,7.0,18.5625,1.0,53.0,0.3333333333333333,0.19865319865319866,NNP,8.0,NNPS,1.0,NNP,61.0,RP,1.0
"http://beforeitsnews.com/sports/2017/09/bucs-finish-up-homestand-on-winning-note-5-3-2701342.html

",1.0,26.0,9.0,9.0,9.0,21.076923076923077,5.0,45.0,0.2222222222222222,0.11678832116788321,NNP,6.0,IN,1.0,NNP,81.0,RBR,1.0
"http://www.cnn.com/2017/10/05/world/gallery/week-in-photos-1006/index.html
",1.0,6.0,5.0,5.0,5.0,21.5,13.0,35.0,0.0,0.10852713178294573,DT,1.0,DT,1.0,NNP,21.0,CD,1.0
"https://www.reuters.com/article/us-nafta-trade-mexico-ceo/business-leaders-say-no-nafta-better-than-bad-deal-idUSKBN1CH01N
",1.0,32.0,9.0,9.0,9.0,19.96875,2.0,48.0,0.1111111111111111,0.10954616588419405,NN,2.0,NNS,1.0,NNP,130.0,PDT,1.0
"https://www.reuters.com/article/us-nxp-m-a-qualcomm-eu/qualcomm-offers-eu-concessions-over-38-billion-nxp-takeover-bid-idUSKBN1CE0SW
",1.0,7.0,10.0,10.0,10.0,26.571428571428573,15.0,40.0,0.3,0.1935483870967742,NNP,3.0,VBZ,1.0,NNP,38.0,POS,1.0
http://dailybuzzlive.com/category-6-hurricane-irma-becomes-strongest-hurricane-history-wipe-entire-cities-off-map/,2.0,68.0,9.5,2.0,17.0,18.426470588235293,1.0,48.0,0.2631578947368421,0.060654429369513166,NNP,12.0,NN,1.0,IN,165.0,PDT,1.0
http://money.cnn.com/2017/10/04/media/nbc-news-president-trump/index.html,1.0,46.0,12.0,12.0,12.0,17.369565217391305,3.0,37.0,0.25,0.11389236545682102,NNP,5.0,VBZ,1.0,NN,123.0,EX,1.0
"http://www.bbc.com/news/world-asia-china-41564841
",1.0,67.0,6.0,6.0,6.0,22.313432835820894,6.0,62.0,0.16666666666666666,0.08428093645484949,NN,2.0,NNP,1.0,NN,206.0,RBS,1.0
"http://www.cnn.com/2017/10/10/entertainment/tiffany-thornton-remarriage/index.html
",1.0,50.0,11.0,11.0,11.0,17.8,1.0,47.0,0.2727272727272727,0.05955056179775281,NNP,3.0,POS,1.0,IN,128.0,RP,2.0
https://www.nytimes.com/2017/10/04/magazine/what-if-platforms-like-facebook-are-too-big-to-regulate.html?rref=collection%2Fsectioncollection%2Ftechnology,1.0,41.0,10.0,10.0,10.0,18.48780487804878,2.0,43.0,0.3,0.07651715039577836,NNP,4.0,WP,1.0,NN,122.0,RP,1.0
"http://www.cnn.com/2017/10/04/entertainment/steven-tyler-heart-attack/index.html
",1.0,6.0,6.0,6.0,6.0,23.333333333333332,2.0,43.0,0.16666666666666666,0.07142857142857142,NNP,2.0,VBZ,1.0,NN,27.0,VBP,1.0
"https://www.activistpost.com/2017/10/new-video-emerges-questions-overlapping-gunfire-las-vegas-concert.html
",1.0,36.0,12.0,12.0,12.0,22.88888888888889,3.0,47.0,0.3333333333333333,0.02669902912621359,NNP,10.0,IN,2.0,IN,124.0,UH,1.0
http://www.disclose.tv/news/showtimes_websites_hijacked_visitors_cpu_power_to_mine_cryptocurrency/140382,1.0,16.0,11.0,11.0,11.0,24.5625,4.0,45.0,0.7272727272727273,0.1628498727735369,NNP,8.0,TO,1.0,NN,66.0,RP,1.0
"http://www.bbc.com/news/av/world-us-canada-41576599/i-don-t-have-any-neighbours-any-more
",1.0,2.0,10.0,10.0,10.0,16.5,15.0,18.0,0.0,0.12121212121212122,NNS,3.0,NNP,1.0,NNP,6.0,",",1.0
http://www.cnn.com/2017/09/30/us/uss-indianapolis-survivor-reunion/index.html,1.0,104.0,8.0,8.0,8.0,16.51923076923077,2.0,43.0,0.125,0.06868451688009314,NN,4.0,:,1.0,NN,251.0,PDT,1.0
"https://www.reuters.com/article/us-india-energy-stability/opec-says-to-reconvene-meeting-with-u-s-on-deal-to-cut-oil-output-idUSKBN1CF0EF
",1.0,2.0,14.0,14.0,14.0,34.0,32.0,36.0,0.14285714285714285,0.19117647058823528,NN,4.0,VBZ,1.0,NNP,21.0,JJ,1.0
http://dailybuzzlive.com/man-accused-smuggling-drugs-inside-dog-got-will-shock/,1.0,22.0,15.0,15.0,15.0,17.136363636363637,2.0,74.0,0.2,0.13527851458885942,NNP,6.0,NN,1.0,NNP,80.0,EX,1.0
http://www.cnn.com/style/article/japan-flying-cars/index.html,1.0,69.0,7.0,7.0,7.0,21.797101449275363,2.0,48.0,0.0,0.11037234042553191,NN,2.0,MD,1.0,NN,269.0,WRB,1.0
"https://www.reuters.com/article/us-mexico-quake/mexico-quake-leaves-thousands-stranded-without-a-home-idUSKBN1CF1VU
",1.0,23.0,8.0,8.0,8.0,20.347826086956523,2.0,52.0,0.0,0.1282051282051282,NN,2.0,NNP,1.0,NN,69.0,PDT,1.0
"https://www.reuters.com/article/us-india-economy-analysis/fiscal-test-as-indias-smaller-firms-struggle-modi-faces-stimulus-dilemma-idUSKBN1CE1DU
",1.0,45.0,12.0,12.0,12.0,23.133333333333333,2.0,46.0,0.16666666666666666,0.10854947166186359,NN,2.0,JJ,1.0,NN,184.0,NNPS,1.0
"https://www.nytimes.com/2017/10/07/sports/baseball/chicago-cubs-washington-nationals-playoffs.html?rref=collection%2Fsectioncollection%2Fsports
",1.0,53.0,9.0,9.0,9.0,14.09433962264151,2.0,48.0,0.4444444444444444,0.0856760374832664,NNS,2.0,VBP,1.0,NNP,117.0,POS,1.0
http://dailybuzzlive.com/usher-infected-herpes/,2.0,55.0,10.0,3.0,17.0,12.872727272727273,1.0,40.0,0.25,0.1172316384180791,NNP,9.0,VB,1.0,NN,92.0,WP$,1.0
"https://www.reuters.com/article/us-usa-turkey-security-explanation/u-s-still-seeking-explanation-for-arrest-of-staff-in-turkey-ambassador-idUSKBN1CG179
",1.0,30.0,12.0,12.0,12.0,22.9,2.0,44.0,0.0,0.09315866084425037,NN,5.0,NNP,1.0,NNP,102.0,(,1.0
"http://beforeitsnews.com/sports/2017/09/chicago-cubs-accomplish-rare-franchise-feat-with-nl-central-win-2701341.html

",1.0,14.0,10.0,10.0,10.0,20.071428571428573,13.0,36.0,0.1,0.11387900355871886,NNP,4.0,IN,1.0,NNP,39.0,(,1.0
"http://beforeitsnews.com/sports/2017/10/109-hbd-bob-moosecricket-starling-six-more-rip-tiger-moose-danny-hired-hans-title-2702315.html
",1.0,2.0,16.0,16.0,16.0,14.0,1.0,27.0,0.3125,0.42857142857142855,NNP,11.0,CD,1.0,NNP,15.0,NN,1.0
"http://beforeitsnews.com/sports/2017/09/927-trs-pnc-era-bucs-clinch-in-70-92-hbd-pedro-vin-giles-goes-wild-game-stories-2701266.html

",1.0,2.0,18.0,18.0,18.0,10.5,8.0,13.0,0.3333333333333333,0.14285714285714285,NNP,12.0,CD,1.0,NNP,8.0,PRP,1.0
http://www.cnn.com/2017/10/05/politics/kellyanne-conway-white-house-las-vegas/index.html,1.0,35.0,7.0,7.0,7.0,22.542857142857144,1.0,52.0,0.5714285714285714,0.10773130544993663,NNP,4.0,",",1.0,NNP,146.0,JJR,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/mlb-post-season-monday-whos-playing-and-where-to-watch-2537646.html
",1.0,13.0,11.0,11.0,11.0,22.384615384615383,1.0,48.0,0.36363636363636365,0.14432989690721648,NNP,4.0,:,1.0,NNP,72.0,NNPS,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/sheriff-wont-charge-the-teens-who-talked-about-lynching-a-student-2537612.html
",1.0,1.0,12.0,12.0,12.0,32.0,32.0,32.0,0.3333333333333333,0.1875,NNP,3.0,.,1.0,NNP,9.0,RP,1.0
"https://www.reuters.com/article/us-usa-security-kaspersky-germany/germany-no-evidence-kaspersky-software-used-by-russians-for-hacks-idUSKBN1CG284
",1.0,12.0,10.0,10.0,10.0,25.5,13.0,41.0,0.3,0.13725490196078433,NNP,2.0,:,1.0,NN,54.0,:,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/trump-successfully-introduced-nepotism-into-the-white-house-2537249.html
",1.0,4.0,8.0,8.0,8.0,16.5,4.0,35.0,0.5,0.22727272727272727,NNP,7.0,DT,1.0,NNP,13.0,PRP$,1.0
"http://www.cnn.com/2017/10/08/asia/jay-park-jay-z-roc-nation/index.html
",1.0,55.0,6.0,6.0,6.0,17.072727272727274,3.0,45.0,0.3333333333333333,0.06922257720979766,JJ,2.0,NNP,1.0,NN,135.0,RBR,1.0
"http://money.cnn.com/2017/10/08/media/cbs-sports-colin-kaepernick/index.html
",1.0,26.0,10.0,10.0,10.0,16.73076923076923,3.0,34.0,0.1,0.12873563218390804,NNP,2.0,NN,1.0,NNP,63.0,RP,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/wake-up-america-its-time-to-repeal-the-second-amendment-2537290.html
",1.0,4.0,11.0,11.0,11.0,17.75,4.0,33.0,0.2727272727272727,0.15492957746478872,NNP,5.0,",",1.0,NNP,12.0,VBP,1.0
"https://www.nytimes.com/2017/10/07/us/politics/trump-russia-legal.html?rref=collection%2Fsectioncollection%2Fpolitics
",1.0,58.0,11.0,11.0,11.0,20.586206896551722,1.0,52.0,0.36363636363636365,0.13400335008375208,NNP,6.0,VBG,1.0,NNP,222.0,NNPS,1.0
"http://beforeitsnews.com/sports/2017/09/player-to-monitor-will-teoscar-hernandez-emerge-as-a-viable-fantasy-option-2701295.html

",1.0,20.0,12.0,12.0,12.0,19.3,1.0,42.0,0.3333333333333333,0.15025906735751296,NNP,9.0,NN,1.0,NN,57.0,WRB,1.0
"http://beforeitsnews.com/entertainment/2017/09/young-dread-one-of-the-most-followed-artists-has-released-his-new-album-2670612.html
",1.0,19.0,13.0,13.0,13.0,16.263157894736842,8.0,37.0,0.3076923076923077,0.11003236245954692,NNP,8.0,CD,1.0,NNP,44.0,(,1.0
"http://beforeitsnews.com/sports/2017/10/lambeau-field-has-become-a-house-of-horrors-for-the-chicago-bears-2701748.html

",1.0,30.0,12.0,12.0,12.0,28.866666666666667,4.0,49.0,0.16666666666666666,0.07390300230946882,NNP,5.0,VBZ,1.0,NN,132.0,RBS,1.0
"https://www.activistpost.com/2017/09/us-seeks-monopolize-cyberwarfare.html
",1.0,46.0,5.0,5.0,5.0,25.23913043478261,3.0,58.0,0.4,0.08871662360034453,NNP,2.0,PRP,1.0,NN,154.0,RBS,1.0
"http://beforeitsnews.com/sports/2017/09/jets-beat-dolphins-ny-jets-podcast-2701317.html

",1.0,8.0,6.0,6.0,6.0,14.625,4.0,23.0,0.6666666666666666,0.18803418803418803,NNP,5.0,NNS,1.0,NNP,18.0,CD,1.0
http://abcnews.go.com/Sports/wireStory/president-brazilian-olympic-committee-arrested-50297550,1.0,24.0,6.0,6.0,6.0,22.041666666666668,5.0,39.0,0.0,0.11342155009451796,NNP,4.0,IN,1.0,NNP,65.0,JJS,1.0
"http://beforeitsnews.com/sports/2017/09/10-important-stories-from-092817-box-scores-is-pham-for-real-the-outlook-for-e-rodriguez-more-2701467.html

",1.0,62.0,19.0,19.0,19.0,24.870967741935484,1.0,61.0,0.15789473684210525,0.1251621271076524,NNP,6.0,JJ,1.0,NN,209.0,'',1.0
"http://beforeitsnews.com/u-s-politics/2017/09/jared-kushner-has-been-reportedly-voting-as-a-woman-for-8-years-2536913.html
",1.0,1.0,12.0,12.0,12.0,15.0,15.0,15.0,0.25,0.06666666666666667,NNP,7.0,RB,1.0,NNP,5.0,VBZ,1.0
"http://beforeitsnews.com/u-s-politics/2017/10/paul-ryan-is-the-last-person-to-blame-mass-shootings-on-mental-illness-2537270.html
",1.0,1.0,13.0,13.0,13.0,32.0,32.0,32.0,0.23076923076923078,0.1875,NNP,7.0,VBZ,1.0,NNP,9.0,RP,1.0
"http://www.cnn.com/2017/10/04/entertainment/blade-runner-2049-review/index.html
",1.0,10.0,8.0,8.0,8.0,27.5,2.0,42.0,0.5,0.13454545454545455,CD,2.0,NNP,1.0,IN,32.0,PDT,1.0
"https://www.nytimes.com/2017/10/08/technology/russian-election-hacking-silicon-valley.html?rref=collection%2Fsectioncollection%2Fworld
",1.0,78.0,10.0,10.0,10.0,15.192307692307692,1.0,41.0,0.3,0.0970464135021097,NNP,5.0,NNPS,1.0,NN,172.0,RBS,1.0
"https://www.nytimes.com/2017/10/12/us/politics/militants-free-american-woman-and-family-held-for-5-years-in-afghanistan.html?rref=collection%2Fsectioncollection%2Fpolitics
",1.0,58.0,13.0,13.0,13.0,16.32758620689655,2.0,43.0,0.15384615384615385,0.10454065469904963,NNP,6.0,CC,1.0,NNP,140.0,POS,1.0
"http://www.cnn.com/2017/10/11/politics/donald-trump-steve-bannon-vanity-fair/index.html
",1.0,7.0,11.0,11.0,11.0,27.0,2.0,62.0,0.18181818181818182,0.06878306878306878,NN,4.0,:,1.0,NN,34.0,(,1.0
http://www.cnn.com/2017/10/02/us/las-vegas-attack-stephen-paddock-trnd/index.html,1.0,69.0,10.0,10.0,10.0,19.608695652173914,6.0,55.0,0.1,0.09090909090909091,NNP,4.0,:,1.0,NN,193.0,(,1.0
